timestamp,power_watt
2024-01-01 01:02:00,851.2567628050299
2024-01-01 01:03:00,862.1794469410761
2024-01-01 01:04:00,812.7785308089922
2024-01-01 01:05:00,835.0006513926393
2024-01-01 01:06:00,865.3951413475091
2024-01-01 01:07:00,894.7469423632483
2024-01-01 01:08:00,838.8818922788333
2024-01-01 01:09:00,882.8987275074171
2024-01-01 01:10:00,821.4829818809352
2024-01-01 01:11:00,820.5230925742701
2024-01-01 01:12:00,829.5806314502275
2024-01-01 01:13:00,839.4734740779828
2024-01-01 01:14:00,815.6269579523155
2024-01-01 01:15:00,820.6332285436207
2024-01-01 01:16:00,802.9751962166256
2024-01-01 01:17:00,793.1107371267509
2024-01-01 01:18:00,817.0803965646525
2024-01-01 01:19:00,806.0376594184927
2024-01-01 01:20:00,832.4775013029665
2024-01-01 01:21:00,812.2250477934192
2024-01-01 01:22:00,844.0218600897492
2024-01-01 01:23:00,789.448818624747
2024-01-01 01:24:00,845.0508408287312
2024-01-01 01:25:00,837.5277780767296
2024-01-01 01:26:00,832.0167942076594
2024-01-01 01:27:00,828.3383206830106
2024-01-01 01:28:00,816.835053620332
2024-01-01 01:29:00,811.3375022144751
2024-01-01 01:30:00,801.4950765756364
2024-01-01 01:31:00,837.1693589685684
2024-01-01 01:32:00,822.4378396121303
2024-01-01 01:33:00,819.000209745198
2024-01-01 01:34:00,869.909726045058
2024-01-01 01:35:00,833.8131065005431
2024-01-01 01:36:00,849.0438770154171
2024-01-01 01:37:00,856.0625662192389
2024-01-01 01:38:00,868.9641995104578
2024-01-01 01:39:00,857.4630647493112
2024-01-01 01:40:00,877.890274046264
2024-01-01 01:41:00,833.1285285015742
2024-01-01 01:42:00,852.1214516545496
2024-01-01 01:43:00,821.6284472170936
2024-01-01 01:44:00,784.1582338163552
2024-01-01 01:45:00,835.4445179501672
2024-01-01 01:46:00,839.8827658084085
2024-01-01 01:47:00,812.1781591997269
2024-01-01 01:48:00,824.0193150118356
2024-01-01 01:49:00,797.954272495681
2024-01-01 01:50:00,805.811777643911
2024-01-01 01:51:00,835.1112529507344
2024-01-01 01:52:00,791.2802849123362
2024-01-01 01:53:00,796.7725186276457
2024-01-01 01:54:00,806.8781746065058
2024-01-01 01:55:00,821.9490796202249
2024-01-01 01:56:00,862.6673832189308
2024-01-01 01:57:00,826.5468556606768
2024-01-01 01:58:00,847.3101779439162
2024-01-01 01:59:00,837.5771018293898
2024-01-01 02:00:00,851.6622708243399
2024-01-01 02:01:00,850.0964040271515
2024-01-01 02:02:00,814.2610356709251
2024-01-01 02:03:00,853.4178678822017
2024-01-01 02:04:00,855.1081890889067
2024-01-01 02:05:00,861.7638112656836
2024-01-01 02:06:00,829.2525318920278
2024-01-01 02:07:00,875.9821362653873
2024-01-01 02:08:00,842.0410024626727
2024-01-01 02:09:00,873.2274786195716
2024-01-01 02:10:00,851.960393490335
2024-01-01 02:11:00,867.1434110656827
2024-01-01 02:12:00,803.2107738893778
2024-01-01 02:13:00,827.9676202819285
2024-01-01 02:14:00,827.7779638481528
2024-01-01 02:15:00,814.2192931865636
2024-01-01 02:16:00,807.4126055652947
2024-01-01 02:17:00,819.5203553532737
2024-01-01 02:18:00,839.7937117166335
2024-01-01 02:19:00,799.8250934316662
2024-01-01 02:20:00,844.5296189488611
2024-01-01 02:21:00,827.8748981744902
2024-01-01 02:22:00,838.7199804115285
2024-01-01 02:23:00,810.0534161550827
2024-01-01 02:24:00,823.0981881485475
2024-01-01 02:25:00,786.9798694632988
2024-01-01 02:26:00,814.5335856535047
2024-01-01 02:27:00,797.6655371081938
2024-01-01 02:28:00,823.8281638383718
2024-01-01 02:29:00,828.6980653280096
2024-01-01 02:30:00,813.7416514310895
2024-01-01 02:31:00,809.0436168206428
2024-01-01 02:32:00,797.4747818033564
2024-01-01 02:33:00,818.5188319386796
2024-01-01 02:34:00,881.4282294485787
2024-01-01 02:35:00,886.9782373865817
2024-01-01 02:36:00,851.4898086216551
2024-01-01 02:37:00,873.7977443886426
2024-01-01 02:38:00,843.9638675024539
2024-01-01 02:39:00,833.7826349472884
2024-01-01 02:40:00,821.9972420052368
2024-01-01 02:41:00,830.2073048193398
2024-01-01 02:42:00,859.3767448016902
2024-01-01 02:43:00,821.809995095186
2024-01-01 02:44:00,826.6143592590541
2024-01-01 02:45:00,820.4058232428242
2024-01-01 02:46:00,824.2054613660157
2024-01-01 02:47:00,821.6481065990256
2024-01-01 02:48:00,802.5022455946274
2024-01-01 02:49:00,819.3107390231213
2024-01-01 02:50:00,783.9353265539405
2024-01-01 02:51:00,807.7981332387837
2024-01-01 02:52:00,805.0513597798707
2024-01-01 02:53:00,805.6779110365366
2024-01-01 02:54:00,811.850867198131
2024-01-01 02:55:00,781.186132324119
2024-01-01 02:56:00,831.705750510297
2024-01-01 02:57:00,787.308731897308
2024-01-01 02:58:00,840.7215201884801
2024-01-01 02:59:00,834.513662200942
2024-01-01 03:00:00,879.532429963009
2024-01-01 03:01:00,849.3654490793629
2024-01-01 03:02:00,811.7927348154788
2024-01-01 03:03:00,833.1150228964225
2024-01-01 03:04:00,851.2238192339743
2024-01-01 03:05:00,831.2949135055239
2024-01-01 03:06:00,861.3924873727915
2024-01-01 03:07:00,838.6738979837633
2024-01-01 03:08:00,877.2994840548027
2024-01-01 03:09:00,877.0948461501066
2024-01-01 03:10:00,797.3205080756887
2024-01-01 03:11:00,859.7894881357943
2024-01-01 03:12:00,791.7557050458495
2024-01-01 03:13:00,868.1326689591872
2024-01-01 03:14:00,851.3698881209918
2024-01-01 03:15:00,806.6707626028954
2024-01-01 03:16:00,839.5094155402804
2024-01-01 03:17:00,813.5677247326447
2024-01-01 03:18:00,805.1018895218951
2024-01-01 03:19:00,771.743307754864
2024-01-01 03:20:00,807.3169359462554
2024-01-01 03:21:00,802.8994080748412
2024-01-01 03:22:00,814.371553606228
2024-01-01 03:23:00,813.0961891436792
2024-01-01 03:24:00,791.165860970583
2024-01-01 03:25:00,824.79965686274
2024-01-01 03:26:00,825.9960174747707
2024-01-01 03:27:00,839.7987518907478
2024-01-01 03:28:00,811.3736930340679
2024-01-01 03:29:00,820.2927338293562
2024-01-01 03:30:00,846.4684704557968
2024-01-01 03:31:00,858.4839588974963
2024-01-01 03:32:00,811.8333521335393
2024-01-01 03:33:00,845.5653867725523
2024-01-01 03:34:00,813.4629927998872
2024-01-01 03:35:00,857.0951214390053
2024-01-01 03:36:00,888.235888108132
2024-01-01 03:37:00,841.2159917141571
2024-01-01 03:38:00,843.3739657322128
2024-01-01 03:39:00,873.8050301132196
2024-01-01 03:40:00,867.3107355545096
2024-01-01 03:41:00,849.2856629735385
2024-01-01 03:42:00,818.876993172119
2024-01-01 03:43:00,820.7666629277392
2024-01-01 03:44:00,784.1582338163552
2024-01-01 03:45:00,790.0062400809919
2024-01-01 03:46:00,837.2984121180948
2024-01-01 03:47:00,830.9050006630829
2024-01-01 03:48:00,795.5777380640768
2024-01-01 03:49:00,787.7136554639804
2024-01-01 03:50:00,801.093369787189
2024-01-01 03:51:00,804.9891939737845
2024-01-01 03:52:00,823.9263933974921
2024-01-01 03:53:00,817.7904160890049
2024-01-01 03:54:00,796.4503618262853
2024-01-01 03:55:00,833.1309504115051
2024-01-01 03:56:00,804.0350990158324
2024-01-01 03:57:00,806.060494726097
2024-01-01 03:58:00,826.4907900295958
2024-01-01 03:59:00,845.6215883206337
2024-01-01 04:00:00,862.7758761635639
2024-01-01 04:01:00,839.0777937500436
2024-01-01 04:02:00,818.3127381253786
2024-01-01 04:03:00,836.7705268008903
2024-01-01 04:04:00,814.86063146205
2024-01-01 04:05:00,882.8229571641998
2024-01-01 04:06:00,840.3685945988879
2024-01-01 04:07:00,857.294852035501
2024-01-01 04:08:00,854.9259435372458
2024-01-01 04:09:00,831.4207641787774
2024-01-01 04:10:00,837.6594534353387
2024-01-01 04:11:00,866.8843249243787
2024-01-01 04:12:00,830.2032822393166
2024-01-01 04:13:00,826.0701797951899
2024-01-01 04:14:00,836.4749916121658
2024-01-01 04:15:00,828.9190477130758
2024-01-01 04:16:00,832.0955328521106
2024-01-01 04:17:00,853.1810632901215
2024-01-01 04:18:00,833.7607343726983
2024-01-01 04:19:00,817.8209001060779
2024-01-01 04:20:00,823.4091478506998
2024-01-01 04:21:00,798.2365767041397
2024-01-01 04:22:00,835.4030586746364
2024-01-01 04:23:00,839.344381600597
2024-01-01 04:24:00,822.3672517159287
2024-01-01 04:25:00,818.8874291755567
2024-01-01 04:26:00,816.081029336952
2024-01-01 04:27:00,856.691902981796
2024-01-01 04:28:00,830.7983437834089
2024-01-01 04:29:00,821.5745168011995
2024-01-01 04:30:00,817.3764097542171
2024-01-01 04:31:00,838.8950221670777
2024-01-01 04:32:00,794.6954646834497
2024-01-01 04:33:00,860.9281859981545
2024-01-01 04:34:00,854.5665635709042
2024-01-01 04:35:00,834.7188136244811
2024-01-01 04:36:00,839.9807538356415
2024-01-01 04:37:00,888.1492644885465
2024-01-01 04:38:00,876.7591955975773
2024-01-01 04:39:00,852.944206545948
2024-01-01 04:40:00,865.1898213592165
2024-01-01 04:41:00,859.5142195436672
2024-01-01 04:42:00,819.1925814171127
2024-01-01 04:43:00,856.7785711570807
2024-01-01 04:44:00,848.7451262124724
2024-01-01 04:45:00,821.341113604373
2024-01-01 04:46:00,865.9782841477867
2024-01-01 04:47:00,844.295567500667
2024-01-01 04:48:00,823.9364335451271
2024-01-01 04:49:00,816.770755539025
2024-01-01 04:50:00,812.7613662114715
2024-01-01 04:51:00,817.2185553371642
2024-01-01 04:52:00,813.4096376700254
2024-01-01 04:53:00,767.3948814241169
2024-01-01 04:54:00,821.6200451749739
2024-01-01 04:55:00,802.111889573723
2024-01-01 04:56:00,846.932376833653
2024-01-01 04:57:00,810.3801499221508
2024-01-01 04:58:00,839.5562455608392
2024-01-01 04:59:00,836.4125895397478
2024-01-01 05:00:00,1243.08875520659
2024-01-01 05:01:00,1230.7798489425704
2024-01-01 05:02:00,1252.3664998551367
2024-01-01 05:03:00,1279.145503831391
2024-01-01 05:04:00,1282.1398178859868
2024-01-01 05:05:00,1277.2141664738808
2024-01-01 05:06:00,1230.6891222829486
2024-01-01 05:07:00,1223.9138644957573
2024-01-01 05:08:00,1244.739875632424
2024-01-01 05:09:00,1300.5072824859064
2024-01-01 05:10:00,1244.5502114347835
2024-01-01 05:11:00,1226.763920254652
2024-01-01 05:12:00,1218.3156722869649
2024-01-01 05:13:00,1242.9862740224783
2024-01-01 05:14:00,1243.8196969608225
2024-01-01 05:15:00,1217.7780559670907
2024-01-01 05:16:00,1229.0796644259885
2024-01-01 05:17:00,1210.365388019358
2024-01-01 05:18:00,1248.490539127482
2024-01-01 05:19:00,1198.4414996095325
2024-01-01 05:20:00,1203.7701301419472
2024-01-01 05:21:00,1230.9581689738854
2024-01-01 05:22:00,1193.7974543052765
2024-01-01 05:23:00,1186.691887138113
2024-01-01 05:24:00,1248.7220151169631
2024-01-01 05:25:00,1205.778553505104
2024-01-01 05:26:00,1255.9335907874367
2024-01-01 05:27:00,1232.9956199946962
2024-01-01 05:28:00,1237.0432364341214
2024-01-01 05:29:00,1221.4386330708085
2024-01-01 05:30:00,1259.724051474586
2024-01-01 05:31:00,1249.1093916060845
2024-01-01 05:32:00,1217.0493152557895
2024-01-01 05:33:00,1278.006615325526
2024-01-01 05:34:00,1279.6872008156338
2024-01-01 05:35:00,1266.9300344874532
2024-01-01 05:36:00,1249.0664990701691
2024-01-01 05:37:00,1225.2210166562159
2024-01-01 05:38:00,1260.983708582339
2024-01-01 05:39:00,1238.5767206947141
2024-01-01 05:40:00,1238.1839460568635
2024-01-01 05:41:00,1257.5796751567912
2024-01-01 05:42:00,1250.2036393353394
2024-01-01 05:43:00,1237.4580550325973
2024-01-01 05:44:00,1217.1273389130024
2024-01-01 05:45:00,1249.2992677288828
2024-01-01 05:46:00,1201.4372540719555
2024-01-01 05:47:00,1223.9296644883143
2024-01-01 05:48:00,1247.2137557834938
2024-01-01 05:49:00,1234.6567081018
2024-01-01 05:50:00,1246.5443983467956
2024-01-01 05:51:00,1244.1390889197983
2024-01-01 05:52:00,1181.6495704940144
2024-01-01 05:53:00,1228.4514805208958
2024-01-01 05:54:00,1229.058307248249
2024-01-01 05:55:00,1223.0340376887573
2024-01-01 05:56:00,1188.988022131557
2024-01-01 05:57:00,1190.2638793035255
2024-01-01 05:58:00,1243.1793003071411
2024-01-01 05:59:00,1240.1839875813903
2024-01-01 06:00:00,1251.2966280894634
2024-01-01 06:01:00,1256.637889524881
2024-01-01 06:02:00,1223.2700703852822
2024-01-01 06:03:00,1258.8537531451489
2024-01-01 06:04:00,1257.6611959974716
2024-01-01 06:05:00,1253.605997958299
2024-01-01 06:06:00,1241.8094168301436
2024-01-01 06:07:00,1246.3886927466053
2024-01-01 06:08:00,1225.720554416601
2024-01-01 06:09:00,1250.571478218522
2024-01-01 06:10:00,1238.0672916665706
2024-01-01 06:11:00,1227.5544381206166
2024-01-01 06:12:00,1244.6667935256735
2024-01-01 06:13:00,1243.5395089660574
2024-01-01 06:14:00,1229.2034279542156
2024-01-01 06:15:00,1235.893320435914
2024-01-01 06:16:00,1234.8029379030695
2024-01-01 06:17:00,1206.3315864814708
2024-01-01 06:18:00,1252.209911948837
2024-01-01 06:19:00,1226.8648447763508
2024-01-01 06:20:00,1228.7398640718407
2024-01-01 06:21:00,1242.8214598518082
2024-01-01 06:22:00,1212.4339463088415
2024-01-01 06:23:00,1218.0739473125261
2024-01-01 06:24:00,1223.6267161718058
2024-01-01 06:25:00,1242.5449293969245
2024-01-01 06:26:00,1187.182665358769
2024-01-01 06:27:00,1251.0442042355933
2024-01-01 06:28:00,1192.3721494877948
2024-01-01 06:29:00,1235.6118746374043
2024-01-01 06:30:00,1223.3239135194328
2024-01-01 06:31:00,1228.0832105489128
2024-01-01 06:32:00,1242.2266968989002
2024-01-01 06:33:00,1286.873483381051
2024-01-01 06:34:00,1215.863086606553
2024-01-01 06:35:00,1259.7773285940796
2024-01-01 06:36:00,1239.614143449854
2024-01-01 06:37:00,1213.816948275077
2024-01-01 06:38:00,1271.2510425461724
2024-01-01 06:39:00,1256.4208382399129
2024-01-01 06:40:00,1238.6367700629307
2024-01-01 06:41:00,1245.3877814918797
2024-01-01 06:42:00,1202.4748433395162
2024-01-01 06:43:00,1214.896374920068
2024-01-01 06:44:00,1257.3150692266645
2024-01-01 06:45:00,1236.2412774992652
2024-01-01 06:46:00,1224.1223955163593
2024-01-01 06:47:00,1222.1152160406152
2024-01-01 06:48:00,1237.202005069153
2024-01-01 06:49:00,1236.261572194055
2024-01-01 06:50:00,1223.9075656583668
2024-01-01 06:51:00,1193.0382860024208
2024-01-01 06:52:00,1209.5111590591314
2024-01-01 06:53:00,1207.10808485217
2024-01-01 06:54:00,1220.3230524126013
2024-01-01 06:55:00,1221.488149990204
2024-01-01 06:56:00,1212.1519351132824
2024-01-01 06:57:00,1204.6173367469335
2024-01-01 06:58:00,1245.5502050253954
2024-01-01 06:59:00,1210.8473617053874
2024-01-01 07:00:00,1220.9433740359518
2024-01-01 07:01:00,1257.3733510879954
2024-01-01 07:02:00,1236.7821201072427
2024-01-01 07:03:00,1255.8844921940558
2024-01-01 07:04:00,1221.8606514986818
2024-01-01 07:05:00,1228.5047574349644
2024-01-01 07:06:00,1224.8978044496102
2024-01-01 07:07:00,1255.8961495948554
2024-01-01 07:08:00,1249.802801587136
2024-01-01 07:09:00,1273.5081082320046
2024-01-01 07:10:00,1213.229343900254
2024-01-01 07:11:00,1284.8680610993147
2024-01-01 07:12:00,1219.953189836151
2024-01-01 07:13:00,1238.7227125036657
2024-01-01 07:14:00,1184.4663379178523
2024-01-01 07:15:00,1238.887914706926
2024-01-01 07:16:00,1212.7681910921542
2024-01-01 07:17:00,1200.5761081030153
2024-01-01 07:18:00,1203.8196487864686
2024-01-01 07:19:00,1230.9577272241618
2024-01-01 07:20:00,1249.0271442096146
2024-01-01 07:21:00,1181.4514320502008
2024-01-01 07:22:00,1211.2685416349784
2024-01-01 07:23:00,1218.7343088883765
2024-01-01 07:24:00,1193.8851766404343
2024-01-01 07:25:00,1233.3158177965483
2024-01-01 07:26:00,1212.1543392007068
2024-01-01 07:27:00,1221.7081332423152
2024-01-01 07:28:00,1216.5012233112993
2024-01-01 07:29:00,1229.4656309060445
2024-01-01 07:30:00,1230.7473576506106
2024-01-01 07:31:00,1244.4712928578856
2024-01-01 07:32:00,1236.1974893216482
2024-01-01 07:33:00,1242.7334989579608
2024-01-01 07:34:00,1218.225967141147
2024-01-01 07:35:00,1233.9910146413642
2024-01-01 07:36:00,1245.865751462091
2024-01-01 07:37:00,1263.9724872035833
2024-01-01 07:38:00,1249.5159604197327
2024-01-01 07:39:00,1246.5561304077357
2024-01-01 07:40:00,1229.1839460076117
2024-01-01 07:41:00,1252.5804141998724
2024-01-01 07:42:00,1232.0482853936921
2024-01-01 07:43:00,1255.1417422506734
2024-01-01 07:44:00,1231.6683707749914
2024-01-01 07:45:00,1266.0629410787228
2024-01-01 07:46:00,1260.9171901715542
2024-01-01 07:47:00,1239.1476973994527
2024-01-01 07:48:00,1190.675844906226
2024-01-01 07:49:00,1206.505583263243
2024-01-01 07:50:00,1199.2385396824843
2024-01-01 07:51:00,1183.4331936818498
2024-01-01 07:52:00,1189.1600000456422
2024-01-01 07:53:00,1189.9706114582336
2024-01-01 07:54:00,1233.0478899906545
2024-01-01 07:55:00,1177.3250938374874
2024-01-01 07:56:00,1207.4428918431545
2024-01-01 07:57:00,1217.8156075307388
2024-01-01 07:58:00,1225.995482485168
2024-01-01 07:59:00,1183.8734750412555
2024-01-01 08:00:00,368.7512879907666
2024-01-01 08:01:00,381.8922688689321
2024-01-01 08:02:00,359.14781605108334
2024-01-01 08:03:00,387.01060975444886
2024-01-01 08:04:00,402.4708755446095
2024-01-01 08:05:00,395.20218721735114
2024-01-01 08:06:00,349.0211303259031
2024-01-01 08:07:00,379.5945547080799
2024-01-01 08:08:00,436.4961286050799
2024-01-01 08:09:00,405.43782171420844
2024-01-01 08:10:00,415.8354450060365
2024-01-01 08:11:00,384.02500637201376
2024-01-01 08:12:00,413.2597757119044
2024-01-01 08:13:00,382.0612046393877
2024-01-01 08:14:00,352.77002000763207
2024-01-01 08:15:00,378.4677156815734
2024-01-01 08:16:00,380.60962441491375
2024-01-01 08:17:00,385.0154101720325
2024-01-01 08:18:00,372.00035532560906
2024-01-01 08:19:00,374.7487314029071
2024-01-01 08:20:00,343.7515352118101
2024-01-01 08:21:00,345.77890652777864
2024-01-01 08:22:00,365.14943528586934
2024-01-01 08:23:00,330.3591431122998
2024-01-01 08:24:00,329.34912881621767
2024-01-01 08:25:00,343.916749924381
2024-01-01 08:26:00,364.5717372206541
2024-01-01 08:27:00,358.80036267461736
2024-01-01 08:28:00,401.2098570485009
2024-01-01 08:29:00,375.5840622701193
2024-01-01 08:30:00,403.5266067902421
2024-01-01 08:31:00,361.8594436459936
2024-01-01 08:32:00,367.7443533923325
2024-01-01 08:33:00,388.1564366215056
2024-01-01 08:34:00,371.34844406344064
2024-01-01 08:35:00,389.53736971950985
2024-01-01 08:36:00,408.46247521902984
2024-01-01 08:37:00,403.80533754578374
2024-01-01 08:38:00,385.98141275631644
2024-01-01 08:39:00,376.2633839565662
2024-01-01 08:40:00,382.1804802706655
2024-01-01 08:41:00,403.92238226076506
2024-01-01 08:42:00,391.1718713278819
2024-01-01 08:43:00,408.7077751610509
2024-01-01 08:44:00,354.81521478254234
2024-01-01 08:45:00,360.68519272244134
2024-01-01 08:46:00,380.7609986232866
2024-01-01 08:47:00,346.69542771849024
2024-01-01 08:48:00,356.50604412041776
2024-01-01 08:49:00,381.1569843818884
2024-01-01 08:50:00,337.10388673883784
2024-01-01 08:51:00,380.29112400469677
2024-01-01 08:52:00,349.1069170212379
2024-01-01 08:53:00,335.88989890317936
2024-01-01 08:54:00,382.5698923044706
2024-01-01 08:55:00,364.73841119426623
2024-01-01 08:56:00,369.56856046884036
2024-01-01 08:57:00,370.1721318139259
2024-01-01 08:58:00,376.49235559070235
2024-01-01 08:59:00,394.2012893581673
2024-01-01 09:00:00,391.54011574970093
2024-01-01 09:01:00,421.3422587123213
2024-01-01 09:02:00,362.3849921002885
2024-01-01 09:03:00,402.23781908522244
2024-01-01 09:04:00,416.47997591532453
2024-01-01 09:05:00,405.3521881752108
2024-01-01 09:06:00,415.265789727056
2024-01-01 09:07:00,408.02064163121514
2024-01-01 09:08:00,371.27846580194597
2024-01-01 09:09:00,406.92854856402505
2024-01-01 09:10:00,389.6641886446595
2024-01-01 09:11:00,435.20760800968424
2024-01-01 09:12:00,396.9469208672123
2024-01-01 09:13:00,400.7324265521229
2024-01-01 09:14:00,402.1985137916526
2024-01-01 09:15:00,357.9820088224892
2024-01-01 09:16:00,405.305670998476
2024-01-01 09:17:00,392.861835211511
2024-01-01 09:18:00,411.6315784610847
2024-01-01 09:19:00,370.04653811447173
2024-01-01 09:20:00,332.74903359650017
2024-01-01 09:21:00,388.45152498569973
2024-01-01 09:22:00,381.9261805689681
2024-01-01 09:23:00,373.71924997208566
2024-01-01 09:24:00,323.8839212764619
2024-01-01 09:25:00,362.56944833930874
2024-01-01 09:26:00,364.2095682750755
2024-01-01 09:27:00,410.4857360463068
2024-01-01 09:28:00,350.184179437733
2024-01-01 09:29:00,364.5368418591868
2024-01-01 09:30:00,345.46125741340586
2024-01-01 09:31:00,406.389405104775
2024-01-01 09:32:00,401.9830609951848
2024-01-01 09:33:00,416.17535330412784
2024-01-01 09:34:00,380.4360978912591
2024-01-01 09:35:00,391.7281406724287
2024-01-01 09:36:00,410.3161811221463
2024-01-01 09:37:00,450.19470404156465
2024-01-01 09:38:00,376.21962052181294
2024-01-01 09:39:00,378.3595397585231
2024-01-01 09:40:00,368.57490752510387
2024-01-01 09:41:00,392.0172020801085
2024-01-01 09:42:00,361.98683632789107
2024-01-01 09:43:00,369.5448972803005
2024-01-01 09:44:00,394.04469498442586
2024-01-01 09:45:00,391.1676986973399
2024-01-01 09:46:00,377.131757756895
2024-01-01 09:47:00,376.4676887697427
2024-01-01 09:48:00,371.0213809611696
2024-01-01 09:49:00,343.70614503165257
2024-01-01 09:50:00,348.109207300124
2024-01-01 09:51:00,349.93721965012185
2024-01-01 09:52:00,327.5278231852978
2024-01-01 09:53:00,343.3546876196067
2024-01-01 09:54:00,346.5092381318506
2024-01-01 09:55:00,396.89245358635355
2024-01-01 09:56:00,341.89703928552666
2024-01-01 09:57:00,387.23694226874284
2024-01-01 09:58:00,366.7625271077685
2024-01-01 09:59:00,347.78583221699813
2024-01-01 10:00:00,419.9237288252283
2024-01-01 10:01:00,389.33852556095417
2024-01-01 10:02:00,378.83082140905395
2024-01-01 10:03:00,386.5100568035249
2024-01-01 10:04:00,398.2653436243784
2024-01-01 10:05:00,398.1689257366307
2024-01-01 10:06:00,410.1235316370081
2024-01-01 10:07:00,410.9114819793822
2024-01-01 10:08:00,400.0908103151543
2024-01-01 10:09:00,422.33387585831986
2024-01-01 10:10:00,381.58122649861497
2024-01-01 10:11:00,415.4569832867571
2024-01-01 10:12:00,389.9766741663321
2024-01-01 10:13:00,386.09184773469605
2024-01-01 10:14:00,381.28849942399705
2024-01-01 10:15:00,389.4947015993123
2024-01-01 10:16:00,367.39328253821833
2024-01-01 10:17:00,390.7512582850001
2024-01-01 10:18:00,375.50987412754034
2024-01-01 10:19:00,355.7866789933715
2024-01-01 10:20:00,364.0210842162412
2024-01-01 10:21:00,355.53033699670937
2024-01-01 10:22:00,391.62629877701085
2024-01-01 10:23:00,324.79718424244453
2024-01-01 10:24:00,355.51921226019
2024-01-01 10:25:00,359.55781060813223
2024-01-01 10:26:00,339.8359814470633
2024-01-01 10:27:00,338.02931208350725
2024-01-01 10:28:00,401.09812064769096
2024-01-01 10:29:00,384.38394376853216
2024-01-01 10:30:00,374.4483718571041
2024-01-01 10:31:00,368.9159488661144
2024-01-01 10:32:00,397.8268838772626
2024-01-01 10:33:00,387.50469113737654
2024-01-01 10:34:00,367.09783043054546
2024-01-01 10:35:00,420.92062537391547
2024-01-01 10:36:00,438.6798298831974
2024-01-01 10:37:00,416.99516728040646
2024-01-01 10:38:00,377.83799522625065
2024-01-01 10:39:00,385.8514539772934
2024-01-01 10:40:00,390.7074514216953
2024-01-01 10:41:00,412.00165194548936
2024-01-01 10:42:00,372.86333561192095
2024-01-01 10:43:00,400.04886491626155
2024-01-01 10:44:00,375.49078278083897
2024-01-01 10:45:00,392.2823391271869
2024-01-01 10:46:00,384.7822587728609
2024-01-01 10:47:00,372.74659867563685
2024-01-01 10:48:00,372.48982744157854
2024-01-01 10:49:00,384.4093115339174
2024-01-01 10:50:00,366.84030369031825
2024-01-01 10:51:00,349.3487231730872
2024-01-01 10:52:00,324.66641552087503
2024-01-01 10:53:00,354.3015723810971
2024-01-01 10:54:00,397.31384968865734
2024-01-01 10:55:00,380.7375421154609
2024-01-01 10:56:00,353.1604863832808
2024-01-01 10:57:00,362.2494358276199
2024-01-01 10:58:00,391.62487370950225
2024-01-01 10:59:00,380.64087579882505
2024-01-01 11:00:00,384.7620768983887
