timestamp,fridge,washing_machine,heater,others,total_power
2024-01-01 03:44:00,154.1582338163552,0,600,30.0,784.1582338163552
2024-01-01 03:45:00,150.0,0,600,40.00624008099194,790.0062400809919
2024-01-01 03:46:00,145.8417661836448,0,600,91.45664593444992,837.2984121180948
2024-01-01 03:47:00,141.865267138484,0,600,89.03973352459886,830.9050006630829
2024-01-01 03:48:00,138.24429495415055,0,600,57.33344310992635,795.5777380640768
2024-01-01 03:49:00,135.13710349045212,0,600,52.576551973528396,787.7136554639804
2024-01-01 03:50:00,132.67949192431124,0,600,68.41387786287765,801.093369787189
2024-01-01 03:51:00,130.97886967409693,0,600,74.01032429968762,804.9891939737845
2024-01-01 03:52:00,130.10956209263452,0,600,93.8168313048576,823.9263933974921
2024-01-01 03:53:00,130.10956209263452,0,600,87.68085399637039,817.7904160890049
2024-01-01 03:54:00,130.97886967409693,0,600,65.4714921521884,796.4503618262853
2024-01-01 03:55:00,132.67949192431124,0,600,100.45145848719379,833.1309504115051
2024-01-01 03:56:00,135.13710349045212,0,600,68.89799552538031,804.0350990158324
2024-01-01 03:57:00,138.24429495415052,0,600,67.81619977194651,806.060494726097
2024-01-01 03:58:00,141.865267138484,0,600,84.62552289111181,826.4907900295958
2024-01-01 03:59:00,145.8417661836448,0,600,99.77982213698886,845.6215883206337
2024-01-01 04:00:00,150.0,0,600,112.77587616356388,862.7758761635639
2024-01-01 04:01:00,154.1582338163552,0,600,84.91955993368845,839.0777937500436
2024-01-01 04:02:00,158.134732861516,0,600,60.17800526386254,818.3127381253786
2024-01-01 04:03:00,161.75570504584945,0,600,75.01482175504074,836.7705268008903
2024-01-01 04:04:00,164.86289650954788,0,600,49.99773495250217,814.86063146205
2024-01-01 04:05:00,167.32050807568876,0,600,115.50244908851104,882.8229571641998
2024-01-01 04:06:00,169.02113032590307,0,600,71.34746427298482,840.3685945988879
2024-01-01 04:07:00,169.89043790736548,0,600,87.40441412813544,857.294852035501
2024-01-01 04:08:00,169.89043790736548,0,600,85.03550562988026,854.9259435372458
2024-01-01 04:09:00,169.02113032590307,0,600,62.399633852874345,831.4207641787774
2024-01-01 04:10:00,167.32050807568876,0,600,70.33894535965001,837.6594534353387
2024-01-01 04:11:00,164.86289650954788,0,600,102.02142841483084,866.8843249243787
2024-01-01 04:12:00,161.75570504584945,0,600,68.44757719346718,830.2032822393166
2024-01-01 04:13:00,158.134732861516,0,600,67.93544693367393,826.0701797951899
2024-01-01 04:14:00,154.1582338163552,0,600,82.31675779581066,836.4749916121658
2024-01-01 04:15:00,150.0,0,600,78.91904771307577,828.9190477130758
2024-01-01 04:16:00,145.8417661836448,0,600,86.25376666846576,832.0955328521106
2024-01-01 04:17:00,141.865267138484,0,600,111.31579615163754,853.1810632901215
2024-01-01 04:18:00,138.24429495415055,0,600,95.51643941854772,833.7607343726983
2024-01-01 04:19:00,135.13710349045212,0,600,82.68379661562587,817.8209001060779
2024-01-01 04:20:00,132.67949192431124,0,600,90.72965592638857,823.4091478506998
2024-01-01 04:21:00,130.97886967409693,0,600,67.25770703004277,798.2365767041397
2024-01-01 04:22:00,130.10956209263452,0,600,105.29349658200192,835.4030586746364
2024-01-01 04:23:00,130.10956209263452,0,600,109.23481950796253,839.344381600597
2024-01-01 04:24:00,130.97886967409693,0,600,91.38838204183168,822.3672517159287
2024-01-01 04:25:00,132.67949192431124,0,600,86.2079372512454,818.8874291755567
2024-01-01 04:26:00,135.13710349045212,0,600,80.94392584649992,816.081029336952
2024-01-01 04:27:00,138.24429495415052,0,600,118.4476080276455,856.691902981796
2024-01-01 04:28:00,141.865267138484,0,600,88.93307664492482,830.7983437834089
2024-01-01 04:29:00,145.8417661836448,0,600,75.7327506175546,821.5745168011995
2024-01-01 04:30:00,150.0,0,600,67.37640975421711,817.3764097542171
2024-01-01 04:31:00,154.1582338163552,0,600,84.73678835072258,838.8950221670777
2024-01-01 04:32:00,158.134732861516,0,600,36.56073182193366,794.6954646834497
2024-01-01 04:33:00,161.75570504584945,0,600,99.17248095230498,860.9281859981545
2024-01-01 04:34:00,164.86289650954788,0,600,89.70366706135634,854.5665635709042
2024-01-01 04:35:00,167.32050807568876,0,600,67.39830554879228,834.7188136244811
2024-01-01 04:36:00,169.02113032590307,0,600,70.9596235097384,839.9807538356415
2024-01-01 04:37:00,169.89043790736548,0,600,118.25882658118095,888.1492644885465
2024-01-01 04:38:00,169.89043790736548,0,600,106.86875769021185,876.7591955975773
2024-01-01 04:39:00,169.02113032590307,0,600,83.92307622004486,852.944206545948
2024-01-01 04:40:00,167.32050807568876,0,600,97.86931328352779,865.1898213592165
2024-01-01 04:41:00,164.86289650954788,0,600,94.65132303411927,859.5142195436672
2024-01-01 04:42:00,161.75570504584945,0,600,57.43687637126325,819.1925814171127
2024-01-01 04:43:00,158.134732861516,0,600,98.6438382955647,856.7785711570807
2024-01-01 04:44:00,154.1582338163552,0,600,94.5868923961173,848.7451262124724
2024-01-01 04:45:00,150.0,0,600,71.34111360437306,821.341113604373
2024-01-01 04:46:00,145.8417661836448,0,600,120.1365179641418,865.9782841477867
2024-01-01 04:47:00,141.865267138484,0,600,102.43030036218296,844.295567500667
2024-01-01 04:48:00,138.24429495415055,0,600,85.69213859097661,823.9364335451271
2024-01-01 04:49:00,135.13710349045212,0,600,81.63365204857287,816.770755539025
2024-01-01 04:50:00,132.67949192431124,0,600,80.0818742871602,812.7613662114715
2024-01-01 04:51:00,130.97886967409693,0,600,86.23968566306719,817.2185553371642
2024-01-01 04:52:00,130.10956209263452,0,600,83.30007557739088,813.4096376700254
2024-01-01 04:53:00,130.10956209263452,0,600,37.28531933148232,767.3948814241169
2024-01-01 04:54:00,130.97886967409693,0,600,90.64117550087698,821.6200451749739
2024-01-01 04:55:00,132.67949192431124,0,600,69.43239764941177,802.111889573723
2024-01-01 04:56:00,135.13710349045212,0,600,111.795273343201,846.932376833653
2024-01-01 04:57:00,138.24429495415052,0,600,72.13585496800027,810.3801499221508
2024-01-01 04:58:00,141.865267138484,0,600,97.69097842235516,839.5562455608392
2024-01-01 04:59:00,145.8417661836448,0,600,90.57082335610303,836.4125895397478
2024-01-01 05:00:00,150.0,0,1000,93.08875520658994,1243.08875520659
2024-01-01 05:01:00,154.1582338163552,0,1000,76.62161512621503,1230.7798489425704
2024-01-01 05:02:00,158.134732861516,0,1000,94.23176699362058,1252.3664998551367
2024-01-01 05:03:00,161.75570504584945,0,1000,117.38979878554147,1279.145503831391
2024-01-01 05:04:00,164.86289650954788,0,1000,117.27692137643896,1282.1398178859868
2024-01-01 05:05:00,167.32050807568876,0,1000,109.89365839819207,1277.2141664738808
2024-01-01 05:06:00,169.02113032590307,0,1000,61.6679919570456,1230.6891222829486
2024-01-01 05:07:00,169.89043790736548,0,1000,54.02342658839158,1223.9138644957573
2024-01-01 05:08:00,169.89043790736548,0,1000,74.84943772505837,1244.739875632424
2024-01-01 05:09:00,169.02113032590307,0,1000,131.48615216000343,1300.5072824859064
2024-01-01 05:10:00,167.32050807568876,0,1000,77.22970335909466,1244.5502114347835
2024-01-01 05:11:00,164.86289650954788,0,1000,61.901023745104006,1226.763920254652
2024-01-01 05:12:00,161.75570504584945,0,1000,56.55996724111549,1218.3156722869649
2024-01-01 05:13:00,158.134732861516,0,1000,84.8515411609621,1242.9862740224783
2024-01-01 05:14:00,154.1582338163552,0,1000,89.66146314446715,1243.8196969608225
2024-01-01 05:15:00,150.0,0,1000,67.77805596709071,1217.7780559670907
2024-01-01 05:16:00,145.8417661836448,0,1000,83.23789824234379,1229.0796644259885
2024-01-01 05:17:00,141.865267138484,0,1000,68.50012088087418,1210.365388019358
2024-01-01 05:18:00,138.24429495415055,0,1000,110.24624417333149,1248.490539127482
2024-01-01 05:19:00,135.13710349045212,0,1000,63.30439611908036,1198.4414996095325
2024-01-01 05:20:00,132.67949192431124,0,1000,71.09063821763601,1203.7701301419472
2024-01-01 05:21:00,130.97886967409693,0,1000,99.9792992997884,1230.9581689738854
2024-01-01 05:22:00,130.10956209263452,0,1000,63.68789221264202,1193.7974543052765
2024-01-01 05:23:00,130.10956209263452,0,1000,56.58232504547871,1186.691887138113
2024-01-01 05:24:00,130.97886967409693,0,1000,117.74314544286612,1248.7220151169631
2024-01-01 05:25:00,132.67949192431124,0,1000,73.09906158079282,1205.778553505104
2024-01-01 05:26:00,135.13710349045212,0,1000,120.79648729698462,1255.9335907874367
2024-01-01 05:27:00,138.24429495415052,0,1000,94.75132504054574,1232.9956199946962
2024-01-01 05:28:00,141.865267138484,0,1000,95.17796929563747,1237.0432364341214
2024-01-01 05:29:00,145.8417661836448,0,1000,75.59686688716371,1221.4386330708085
2024-01-01 05:30:00,150.0,0,1000,109.72405147458599,1259.724051474586
2024-01-01 05:31:00,154.1582338163552,0,1000,94.95115778972911,1249.1093916060845
2024-01-01 05:32:00,158.134732861516,0,1000,58.914582394273324,1217.0493152557895
2024-01-01 05:33:00,161.75570504584945,0,1000,116.25091027967638,1278.006615325526
2024-01-01 05:34:00,164.86289650954788,0,1000,114.82430430608582,1279.6872008156338
2024-01-01 05:35:00,167.32050807568876,0,1000,99.60952641176436,1266.9300344874532
2024-01-01 05:36:00,169.02113032590307,0,1000,80.04536874426627,1249.0664990701691
2024-01-01 05:37:00,169.89043790736548,0,1000,55.33057874885017,1225.2210166562159
2024-01-01 05:38:00,169.89043790736548,0,1000,91.0932706749734,1260.983708582339
2024-01-01 05:39:00,169.02113032590307,0,1000,69.55559036881124,1238.5767206947141
2024-01-01 05:40:00,167.32050807568876,0,1000,70.86343798117477,1238.1839460568635
2024-01-01 05:41:00,164.86289650954788,0,1000,92.71677864724333,1257.5796751567912
2024-01-01 05:42:00,161.75570504584945,0,1000,88.44793428949002,1250.2036393353394
